15213,1427.75,0.0000,0.0000,2.18,0.00,-1.39,1.00,-0.12,0.03,0.00,10,-9,0,0
15266,1427.75,0.0000,0.0000,2.18,0.00,-1.40,1.00,-0.12,0.04,1.00,10,-11,0,0
15320,1427.75,0.0000,0.0000,2.18,0.00,-1.40,1.00,-0.12,0.03,1.00,10,-9,0,0
15546,1427.94,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
15690,1427.94,0.0000,0.0000,2.16,0.00,-1.40,2.16,0.00,-1.40,0.00,10,-9,0,0
15744,1427.94,0.0000,0.0000,2.16,0.00,-1.40,2.16,0.00,-1.40,0.00,10,-11,0,0
15797,1427.94,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.02,0.00,10,-9,0,0
16106,1427.75,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
16288,1427.75,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-9,0,0
16340,1427.75,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
16394,1427.75,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.04,0.00,10,-9,0,0
16447,1427.75,0.0000,0.0000,2.15,0.00,-1.41,1.00,-0.12,0.02,0.00,10,-11,0,0
16500,1427.75,0.0000,0.0000,2.15,0.00,-1.41,1.00,-0.11,0.02,0.00,10,-9,0,0
16552,1427.75,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
16606,1427.75,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
16783,1427.75,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.11,0.05,0.00,10,-11,0,0
16958,1427.94,0.0000,0.0000,2.16,0.00,-1.40,2.16,0.00,-1.40,0.00,10,-9,0,0
17053,1427.94,0.0000,0.0000,2.16,0.00,-1.40,2.16,0.00,-1.40,0.00,10,-11,0,0
17169,1427.94,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
17222,1427.94,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
17274,1428.25,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.04,1.00,10,-9,0,0
17332,1428.25,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.03,1.00,10,-11,0,0
17385,1428.25,0.0000,0.0000,2.17,0.00,-1.40,2.17,0.00,-1.40,1.00,10,-9,0,0
17438,1428.25,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.03,1.00,10,-11,0,0
17491,1428.25,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.04,1.00,10,-9,0,0
17792,1428.06,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
17845,1428.06,0.0000,0.0000,2.17,0.00,-1.40,0.99,-0.14,0.12,0.00,10,-11,0,0
17996,1428.06,0.0000,0.0000,2.17,0.00,-1.40,0.99,-0.15,-0.00,0.00,10,-9,0,0
18158,1428.06,0.0000,0.0000,2.17,0.00,-1.40,0.99,-0.13,0.02,0.00,10,-11,0,0
18321,1428.00,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.13,0.02,0.00,10,-9,0,0
18679,1427.56,0.0000,0.0000,2.17,0.00,-1.40,1.01,-0.11,0.05,0.00,10,-9,0,0
18733,1427.56,0.0000,0.0000,2.17,0.00,-1.40,2.17,0.00,-1.40,1.00,10,-11,0,0
18786,1427.56,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.02,1.00,10,-9,0,0
18838,1427.56,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.03,1.00,10,-11,0,0
18895,1427.56,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.03,1.00,10,-9,0,0
18949,1427.56,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.04,0.00,10,-11,0,0
19096,1427.56,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
19159,1428.88,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.04,1.00,10,-11,0,0
19212,1428.88,0.0000,0.0000,2.17,0.00,-1.40,1.01,-0.10,0.04,4.00,10,-9,0,0
19265,1428.88,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.12,0.03,4.00,10,-11,0,0
19317,1428.88,0.0000,0.0000,2.17,0.00,-1.40,1.00,-0.13,0.02,4.00,10,-9,0,0
19375,1428.88,0.0000,0.0000,2.16,0.00,-1.40,0.99,0.25,-0.05,4.00,10,-11,0,0
19428,1428.88,0.0000,0.0000,2.17,0.00,-1.39,1.00,-0.12,0.03,0.00,10,-9,0,0
19480,1428.88,0.0000,0.0000,2.17,0.00,-1.40,2.17,0.00,-1.40,0.00,10,-11,0,0
19533,1428.88,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
19587,1428.56,0.0000,0.0000,2.17,0.00,-1.40,0.99,-0.15,0.07,1.00,10,-11,0,0
19640,1428.56,0.0000,0.0000,2.17,0.00,-1.39,0.00,0.00,-0.00,1.00,10,-9,0,0
19693,1428.56,0.0000,0.0000,2.18,0.00,-1.39,1.00,-0.11,0.03,1.00,10,-11,0,0
19744,1428.56,0.0000,0.0000,2.17,0.00,-1.39,1.00,-0.11,0.04,1.00,10,-9,0,0
19798,1428.56,0.0000,0.0000,2.16,0.00,-1.39,1.00,-0.12,0.03,1.00,10,-11,0,0
19851,1428.56,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-9,0,0
19903,1428.56,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.13,0.02,0.00,10,-11,0,0
19956,1428.56,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.10,0.02,0.00,10,-9,0,0
20009,1428.00,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.11,0.03,2.00,10,-11,0,0
20170,1428.00,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.13,0.04,0.00,10,-9,0,0
20224,1428.00,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.03,2.00,10,-11,0,0
20277,1428.00,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.05,2.00,10,-9,0,0
20330,1428.00,0.0000,0.0000,2.16,0.00,-1.40,0.99,-0.12,0.03,2.00,10,-11,0,0
20383,1428.00,0.0000,0.0000,2.15,0.00,-1.40,2.15,0.00,-1.40,0.00,10,-9,0,0
20435,1428.13,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
20489,1428.13,0.0000,0.0000,2.15,0.00,-1.40,2.15,0.00,-1.40,0.00,10,-9,0,0
20546,1428.13,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
20599,1428.13,0.0000,0.0000,2.15,0.00,-1.40,2.15,0.00,-1.40,0.00,10,-9,0,0
20653,1428.13,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.11,0.03,0.00,10,-11,0,0
20705,1428.13,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.11,0.03,0.00,10,-9,0,0
20758,1428.13,0.0000,0.0000,2.16,0.00,-1.40,2.16,0.00,-1.40,0.00,10,-11,0,0
20811,1428.13,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.11,0.04,0.00,10,-9,0,0
20865,1427.94,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.11,0.04,0.00,10,-11,0,0
20921,1427.94,0.0000,0.0000,2.15,0.00,-1.40,2.15,0.00,-1.40,0.00,10,-9,0,0
20974,1427.94,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.11,0.02,0.00,10,-11,0,0
21130,1427.94,0.0000,0.0000,2.15,0.00,-1.40,2.15,0.00,-1.40,0.00,10,-9,0,0
21183,1427.94,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
21236,1427.94,0.0000,0.0000,2.14,0.00,-1.40,2.14,0.00,-1.40,0.00,10,-9,0,0
21289,1428.19,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
21343,1428.19,0.0000,0.0000,2.14,0.00,-1.40,2.14,0.00,-1.40,0.00,10,-9,0,0
21399,1428.19,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.13,0.04,0.00,10,-11,0,0
21452,1428.19,0.0000,0.0000,2.14,0.00,-1.40,2.14,0.00,-1.40,0.00,10,-9,0,0
21506,1428.19,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
21559,1428.19,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-9,0,0
21612,1428.19,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
21665,1428.19,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.12,0.02,0.00,10,-9,0,0
21719,1427.81,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.11,0.03,1.00,10,-11,0,0
21776,1427.81,0.0000,0.0000,2.14,0.00,-1.40,0.99,-0.12,0.02,1.00,10,-9,0,0
21829,1427.81,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.11,0.04,1.00,10,-11,0,0
21882,1427.81,0.0000,0.0000,2.14,0.00,-1.40,2.14,0.00,-1.40,1.00,10,-9,0,0
21936,1427.81,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.11,0.05,1.00,10,-11,0,0
21989,1427.81,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.11,0.03,0.00,10,-9,0,0
22147,1427.94,0.0000,0.0000,2.13,0.00,-1.40,1.00,-0.11,0.03,0.00,10,-11,0,0
22209,1427.94,0.0000,0.0000,2.13,0.00,-1.40,1.00,-0.11,0.03,0.00,10,-9,0,0
22265,1427.94,0.0000,0.0000,2.13,0.00,-1.40,1.00,-0.13,0.04,0.00,10,-11,0,0
22319,1427.94,0.0000,0.0000,2.13,0.00,-1.40,0.99,-0.12,0.03,0.00,10,-9,0,0
22372,1427.94,0.0000,0.0000,2.13,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
22425,1427.94,0.0000,0.0000,2.13,0.00,-1.40,0.99,-0.12,0.02,0.00,10,-9,0,0
22478,1427.94,0.0000,0.0000,2.13,0.00,-1.40,1.00,-0.11,0.04,0.00,10,-11,0,0
22532,1428.25,0.0000,0.0000,2.13,0.00,-1.40,1.00,-0.11,0.04,1.00,10,-9,0,0
22585,1428.25,0.0000,0.0000,2.13,0.00,-1.40,1.00,-0.12,0.04,1.00,10,-11,0,0
22641,1428.25,0.0000,0.0000,2.13,0.00,-1.40,1.00,-0.11,0.02,1.00,10,-9,0,0
22727,1428.25,0.0000,0.0000,2.12,0.00,-1.40,1.00,-0.13,0.04,0.00,10,-11,0,0
22780,1428.25,0.0000,0.0000,2.12,0.00,-1.40,2.12,0.00,-1.40,1.00,10,-9,0,0
22834,1428.25,0.0000,0.0000,2.12,0.00,-1.40,1.00,-0.11,0.03,0.00,10,-11,0,0
22887,1428.25,0.0000,0.0000,2.12,0.00,-1.40,0.99,-0.11,0.02,0.00,10,-9,0,0
22940,1427.94,0.0000,0.0000,2.12,0.00,-1.40,1.00,-0.11,0.02,1.00,10,-11,0,0
22998,1427.94,0.0000,0.0000,2.12,0.00,-1.40,1.00,-0.11,0.01,1.00,10,-9,0,0
23154,1427.94,0.0000,0.0000,2.15,0.00,-1.39,1.00,-0.13,0.04,0.00,10,-11,0,0
23207,1427.94,0.0000,0.0000,2.14,0.00,-1.39,1.00,-0.12,0.04,1.00,10,-9,0,0
23261,1427.94,0.0000,0.0000,2.12,0.00,-1.41,1.00,-0.13,0.04,1.00,10,-11,0,0
23480,1428.38,0.0000,0.0000,2.12,0.00,-1.41,1.00,-0.13,0.03,0.00,10,-9,0,0
23625,1428.38,0.0000,0.0000,2.13,0.00,-1.41,0.99,-0.11,0.02,0.00,10,-11,0,0
23678,1428.38,0.0000,0.0000,2.13,0.00,-1.41,2.13,0.00,-1.41,1.00,10,-9,0,0
23859,1427.25,0.0000,0.0000,2.13,0.00,-1.41,-0.13,2.13,0.00,1.00,10,-11,0,0
24091,1427.25,0.0000,0.0000,2.13,0.00,-1.41,1.00,-0.12,0.02,0.00,10,-9,0,0
24325,1428.06,0.0000,0.0000,2.13,0.00,-1.41,0.99,-0.12,0.03,0.00,10,-11,0,0
24470,1428.06,0.0000,0.0000,2.13,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-9,0,0
24523,1428.06,0.0000,0.0000,2.13,0.00,-1.41,1.00,-0.13,0.04,1.00,10,-11,0,0
24576,1428.06,0.0000,0.0000,2.13,0.00,-1.41,2.13,0.00,-1.41,3.00,10,-9,0,0
24629,1428.00,0.0000,0.0000,2.13,0.00,-1.41,1.00,-0.13,0.04,2.00,10,-11,0,0
24791,1428.00,0.0000,0.0000,2.13,0.00,-1.41,1.00,-0.13,0.03,0.00,10,-9,0,0
24935,1428.00,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
24991,1428.00,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
25137,1428.06,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
25191,1428.06,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
25340,1428.06,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
25559,1427.75,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
25655,1427.75,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,0.00,10,-11,0,0
25821,1427.75,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,0.00,10,-9,0,0
25874,1427.75,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,1.00,10,-11,0,0
25927,1427.75,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,1.00,10,-9,0,0
25985,1428.38,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,2.00,10,-11,0,0
26038,1428.38,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,2.00,10,-9,0,0
26091,1428.38,0.0000,0.0000,2.15,0.00,-1.41,1.00,-0.12,0.03,2.00,10,-11,0,0
26144,1428.38,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.04,2.00,10,-9,0,0
26198,1428.38,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,2.00,10,-11,0,0
26350,1428.38,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
26403,1428.38,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.13,0.03,0.00,10,-11,0,0
26461,1428.44,0.0000,0.0000,2.16,0.00,-1.40,2.16,0.00,-1.40,0.00,10,-9,0,0
26514,1428.44,0.0000,0.0000,2.16,0.00,-1.40,1.00,-0.12,0.04,0.00,10,-11,0,0
26733,1428.44,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
26878,1427.63,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
26932,1427.63,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.12,0.03,2.00,10,-9,0,0
26985,1427.63,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,3.00,10,-11,0,0
27091,1427.63,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,3.00,10,-11,0,0
27148,1427.63,0.0000,0.0000,2.15,0.00,-1.40,2.15,0.00,-1.40,0.00,10,-9,0,0
27201,1427.63,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.13,0.04,0.00,10,-11,0,0
27347,1428.13,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,1.00,10,-9,0,0
27401,1428.13,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
27556,1428.13,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,2.00,10,-9,0,0
27701,1427.44,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
27754,1427.44,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.12,0.04,0.00,10,-9,0,0
27807,1427.44,0.0000,0.0000,2.14,0.00,-1.40,1.00,-0.12,0.04,2.00,10,-11,0,0
27864,1427.44,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.13,0.03,2.00,10,-9,0,0
27917,1427.44,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,2.00,10,-11,0,0
27970,1427.44,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,0.00,10,-9,0,0
28023,1427.44,0.0000,0.0000,2.14,0.00,-1.41,1.00,-0.12,0.03,0.00,10,-11,0,0
28077,1427.44,0.0000,0.0000,2.15,0.00,-1.40,2.15,0.00,-1.40,0.00,10,-9,0,0
30130,1427.94,0.0000,0.0000,2.15,0.00,-1.40,1.00,-0.12,0.03,1.00,10,-11,0,0
30347,1427.94,0.0000,0.0000,2.18,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-9,0,0
30654,1428.56,0.0000,0.0000,2.20,0.00,-1.40,1.00,-0.12,0.03,2.00,10,-9,0,0
30923,1428.56,0.0000,0.0000,2.21,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
30977,1428.56,0.0000,0.0000,2.22,0.00,-1.39,1.00,-0.12,0.04,0.00,10,-9,0,0
31642,1427.94,0.0000,0.0000,2.19,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
31806,1427.94,0.0000,0.0000,2.19,0.00,-1.40,1.00,-0.13,0.03,1.00,10,-9,0,0
31858,1427.94,0.0000,0.0000,2.19,0.00,-1.40,1.00,-0.12,0.04,1.00,10,-11,0,0
31911,1427.94,0.0000,0.0000,2.19,0.00,-1.40,2.19,0.00,-1.40,0.00,10,-9,0,0
31965,1427.94,0.0000,0.0000,2.20,0.00,-1.39,1.00,-0.13,0.02,0.00,10,-11,0,0
32018,1427.94,0.0000,0.0000,2.20,0.00,-1.39,1.00,-0.12,0.04,0.00,10,-9,0,0
32074,1428.44,0.0000,0.0000,2.20,0.00,-1.40,1.00,-0.12,0.03,1.00,10,-11,0,0
32128,1428.44,0.0000,0.0000,2.19,0.00,-1.39,1.00,-0.12,0.03,1.00,10,-9,0,0
32181,1428.44,0.0000,0.0000,2.19,0.00,-1.39,1.00,-0.12,0.03,1.00,10,-11,0,0
32281,1428.44,0.0000,0.0000,2.19,0.00,-1.39,1.00,-0.12,0.03,1.00,10,-9,0,0
33029,1427.94,0.0000,0.0000,2.16,0.00,-1.41,1.00,-0.12,0.03,0.00,10,-11,0,0
33779,1428.31,0.0000,0.0000,2.17,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-9,0,0
36431,1428.50,0.0000,0.0000,2.18,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-11,0,0
38465,1428.38,0.0000,0.0000,2.17,0.00,-1.42,2.17,0.00,-1.42,0.00,10,-9,0,0
38609,1428.44,0.0000,0.0000,2.21,0.00,-1.41,1.00,-0.12,0.03,0.00,10,-11,0,0
38754,1428.44,0.0000,0.0000,2.22,0.00,-1.40,2.22,0.00,-1.40,0.00,10,-9,0,0
38807,1428.44,0.0000,0.0000,2.22,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
38859,1428.44,0.0000,0.0000,2.22,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
38917,1428.44,0.0000,0.0000,2.23,0.00,-1.40,1.00,-0.12,0.04,0.00,10,-11,0,0
39153,1428.44,0.0000,0.0000,2.22,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-9,0,0
39390,1427.81,0.0000,0.0000,2.22,0.00,-1.39,1.00,-0.12,0.03,0.00,10,-11,0,0
39534,1427.81,0.0000,0.0000,2.21,0.00,-1.40,1.00,-0.13,0.04,0.00,10,-9,0,0
39711,1427.50,0.0000,0.0000,2.20,0.00,-1.40,1.00,-0.13,0.02,0.00,10,-11,0,0
40118,1427.50,0.0000,0.0000,2.21,0.00,-1.40,1.00,-0.12,0.03,3.00,10,-9,0,0
40232,1427.25,0.0000,0.0000,2.19,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
40396,1427.25,0.0000,0.0000,2.19,0.00,-1.40,2.19,0.00,-1.40,0.00,10,-9,0,0
41123,1427.75,0.0000,0.0000,2.18,0.00,-1.41,2.18,0.00,-1.41,0.00,10,-11,0,0
41320,1427.75,0.0000,0.0000,2.18,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-9,0,0
41517,1428.13,0.0000,0.0000,2.19,0.00,-1.41,2.19,0.00,-1.41,0.00,10,-11,0,0
41651,1428.13,0.0000,0.0000,2.19,0.00,-1.41,2.19,0.00,-1.41,1.00,10,-9,0,0
41704,1428.13,0.0000,0.0000,2.19,0.00,-1.41,1.00,-0.12,0.04,3.00,10,-11,0,0
41943,1428.13,0.0000,0.0000,2.20,0.00,-1.40,2.20,0.00,-1.40,0.00,10,-9,0,0
42628,1428.13,0.0000,0.0000,2.20,0.00,-1.40,1.00,-0.12,0.03,0.00,10,-11,0,0
42724,1428.00,0.0000,0.0000,2.18,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-9,0,0
45287,1427.63,0.0000,0.0000,2.17,0.00,-1.41,1.00,-0.12,0.02,0.00,10,-11,0,0
45440,1427.63,0.0000,0.0000,2.20,0.00,-1.41,1.00,-0.11,0.02,0.00,10,-9,0,0
45673,1427.63,0.0000,0.0000,2.21,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-11,0,0
45726,1428.38,0.0000,0.0000,2.21,0.00,-1.40,1.00,-0.12,0.04,0.00,10,-9,0,0
46385,1427.06,0.0000,0.0000,2.22,0.00,-1.40,2.22,0.00,-1.40,0.00,10,-11,0,0
47208,1427.75,0.0000,0.0000,2.21,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-9,0,0
47353,1427.75,0.0000,0.0000,2.21,0.00,-1.41,1.00,-0.12,0.04,0.00,10,-11,0,0
47407,1427.75,0.0000,0.0000,2.21,0.00,-1.41,1.01,-0.09,0.03,0.00,10,-9,0,0
